"id","Date","ClasseDim","Abbondanza_CD"
"M1_SINNI_2",2015-12-31,"MF",125740
"M1_SINNI_2",2015-12-31,"NF",14579
"M1_SINNI_2",2016-04-30,"MF",36082
"M1_SINNI_2",2016-04-30,"NF",49203
"M1_SINNI_2",2016-05-31,"MF",29886
"M1_SINNI_2",2016-05-31,"NF",48838
"M1_SINNI_2",2016-07-31,"MF",31708
"M1_SINNI_2",2016-07-31,"NF",44100
"M1_SINNI_2",2016-08-31,"MF",88934
"M1_SINNI_2",2016-08-31,"NF",21868
"M1_SINNI_2",2017-05-31,"MF",38268.75
"M1_SINNI_2",2017-05-31,"NF",62323.3928571429
"M1_SINNI_2",2017-06-30,"MF",44464.6428571428
"M1_SINNI_2",2017-06-30,"NF",95489.6428571428
"M1_SINNI_2",2017-07-31,"MF",34988
"M1_SINNI_2",2017-07-31,"NF",27699
"M1_SINNI_2",2017-09-30,"MF",49567.1428571428
"M1_SINNI_2",2017-09-30,"NF",43371.25
"M1_SINNI_2",2017-10-31,"MF",43735.7142857143
"M1_SINNI_2",2017-10-31,"NF",42642.3214285714
"M1_SINNI_2",2017-11-30,"MF",15307.5
"M1_SINNI_2",2017-11-30,"NF",38268.75
"M1_SINNI_3",2015-10-31,"MF",215034
"M1_SINNI_3",2015-10-31,"NF",18223
"M1_SINNI_3",2015-12-31,"MF",121367
"M1_SINNI_3",2015-12-31,"NF",20410
"M1_SINNI_3",2016-04-30,"MF",36082
"M1_SINNI_3",2016-04-30,"NF",37175
"M1_SINNI_3",2016-05-31,"MF",35718
"M1_SINNI_3",2016-05-31,"NF",45558
"M1_SINNI_3",2016-07-31,"MF",39362
"M1_SINNI_3",2016-07-31,"NF",30251
"M1_SINNI_3",2016-08-31,"MF",46651
"M1_SINNI_3",2016-08-31,"NF",26626
"M1_SINNI_3",2017-05-31,"MF",68154.8214285714
"M1_SINNI_3",2017-05-31,"NF",55763.0357142857
"M1_SINNI_3",2017-06-30,"MF",49567.1428571428
"M1_SINNI_3",2017-06-30,"NF",29157.1428571429
"M1_SINNI_3",2017-07-31,"MF",57220.8928571429
"M1_SINNI_3",2017-07-31,"NF",42277.8571428571
"M1_SINNI_3",2017-09-30,"MF",32801.7857142857
"M1_SINNI_3",2017-09-30,"NF",49931.6071428571
"M1_SINNI_3",2017-10-31,"MF",75079.6428571429
"M1_SINNI_3",2017-10-31,"NF",47380.3571428571
"M1_SINNI_3",2017-11-30,"MF",49567.1428571429
"M1_SINNI_3",2017-11-30,"NF",34259.6428571429
"MES060",2015-08-31,"MF",480
"MES060",2015-08-31,"NF",260
"MES060",2015-09-30,"MF",600
"MES060",2015-09-30,"NF",400
"MES060",2015-11-30,"MF",500
"MES060",2015-11-30,"NF",1040
"MES060",2016-01-31,"MF",760
"MES060",2016-01-31,"NF",500
"MES060",2016-03-31,"MF",3220
"MES060",2016-03-31,"NF",40
"MES060",2016-05-31,"MF",160
"MES060",2016-05-31,"NF",140
"MES060",2016-07-31,"MF",280
"MES060",2016-07-31,"NF",320
"MES060",2016-09-30,"MF",260
"MES060",2016-09-30,"NF",620
"MES060",2016-12-31,"MF",2520
"MES060",2016-12-31,"NF",3160
"MES060",2017-02-28,"MF",460
"MES060",2017-02-28,"NF",680
"MES060",2017-03-31,"MF",280
"MES060",2017-03-31,"NF",720
"MES060",2017-05-31,"MF",280
"MES060",2017-05-31,"NF",2449
"MES060",2017-07-31,"MF",260
"MES060",2017-07-31,"NF",800
"MES060",2017-09-30,"MF",1300
"MES060",2017-09-30,"NF",1020
"MES060",2017-12-31,"MF",260
"MES060",2017-12-31,"NF",200
"MES120",2015-08-31,"MF",140
"MES120",2015-08-31,"NF",220
"MES120",2015-09-30,"MF",540
"MES120",2015-09-30,"NF",560
"MES120",2015-11-30,"MF",420
"MES120",2015-11-30,"NF",880
"MES120",2016-01-31,"MF",1720
"MES120",2016-01-31,"NF",780
"MES120",2016-03-31,"MF",1120
"MES120",2016-03-31,"NF",120
"MES120",2016-05-31,"MF",120
"MES120",2016-05-31,"NF",140
"MES120",2016-07-31,"MF",340
"MES120",2016-07-31,"NF",240
"MES120",2016-09-30,"MF",200
"MES120",2016-09-30,"NF",740
"MES120",2016-12-31,"MF",6200
"MES120",2016-12-31,"NF",1880
"MES120",2017-02-28,"MF",880
"MES120",2017-02-28,"NF",2080
"MES120",2017-03-31,"MF",80
"MES120",2017-03-31,"NF",440
"MES120",2017-05-31,"MF",400
"MES120",2017-05-31,"NF",2576
"MES120",2017-07-31,"MF",540
"MES120",2017-07-31,"NF",1760
"MES120",2017-09-30,"MF",200
"MES120",2017-09-30,"NF",240
"MES120",2017-12-31,"MF",620
"MES120",2017-12-31,"NF",320
"ORO060",2015-08-31,"MF",2620
"ORO060",2015-08-31,"NF",1040
"ORO060",2015-09-30,"MF",700
"ORO060",2015-09-30,"NF",500
"ORO060",2015-11-30,"MF",1800
"ORO060",2015-11-30,"NF",160
"ORO060",2016-01-31,"MF",1120
"ORO060",2016-01-31,"NF",620
"ORO060",2016-03-31,"MF",180
"ORO060",2016-03-31,"NF",500
"ORO060",2016-05-31,"MF",100
"ORO060",2016-05-31,"NF",2680
"ORO060",2016-07-31,"MF",540
"ORO060",2016-07-31,"NF",520
"ORO060",2016-09-30,"MF",920
"ORO060",2016-09-30,"NF",420
"ORO060",2016-12-31,"MF",3400
"ORO060",2016-12-31,"NF",3420
"ORO060",2017-02-28,"MF",980
"ORO060",2017-02-28,"NF",16360
"ORO060",2017-03-31,"MF",0
"ORO060",2017-03-31,"NF",1240
"ORO060",2017-05-31,"MF",800
"ORO060",2017-05-31,"NF",600
"ORO060",2017-07-31,"MF",580
"ORO060",2017-07-31,"NF",3280
"ORO060",2017-09-30,"MF",3860
"ORO060",2017-09-30,"NF",1280
"ORO060",2017-12-31,"MF",740
"ORO060",2017-12-31,"NF",560
"ORO120",2015-08-31,"MF",3100
"ORO120",2015-08-31,"NF",800
"ORO120",2015-09-30,"MF",280
"ORO120",2015-09-30,"NF",100
"ORO120",2015-11-30,"MF",980
"ORO120",2015-11-30,"NF",640
"ORO120",2016-01-31,"MF",1500
"ORO120",2016-01-31,"NF",340
"ORO120",2016-03-31,"MF",16360
"ORO120",2016-03-31,"NF",2760
"ORO120",2016-05-31,"MF",400
"ORO120",2016-05-31,"NF",1880
"ORO120",2016-07-31,"MF",380
"ORO120",2016-07-31,"NF",360
"ORO120",2016-09-30,"MF",1980
"ORO120",2016-09-30,"NF",280
"ORO120",2016-12-31,"MF",5200
"ORO120",2016-12-31,"NF",7160
"ORO120",2017-02-28,"MF",3000
"ORO120",2017-02-28,"NF",4200
"ORO120",2017-03-31,"MF",80
"ORO120",2017-03-31,"NF",1960
"ORO120",2017-05-31,"MF",700
"ORO120",2017-05-31,"NF",800
"ORO120",2017-07-31,"MF",360
"ORO120",2017-07-31,"NF",2040
"ORO120",2017-09-30,"MF",560
"ORO120",2017-09-30,"NF",360
"ORO120",2017-12-31,"MF",680
"ORO120",2017-12-31,"NF",700
"PLM1B",2015-08-31,"MF",2960
"PLM1B",2015-08-31,"NF",268360.709495388
"PLM1B",2015-10-31,"MF",2120
"PLM1B",2015-10-31,"NF",178572.300651877
"PLM1B",2015-12-31,"MF",12320
"PLM1B",2015-12-31,"NF",264516.192460242
"PLM1B",2016-02-29,"MF",9680
"PLM1B",2016-02-29,"NF",191623
"PLM1B",2016-04-30,"MF",25640
"PLM1B",2016-04-30,"NF",189237.976802672
"PLM1B",2016-05-31,"MF",248746.505073633
"PLM1B",2016-05-31,"NF",744214.046300812
"PLM1B",2016-10-31,"MF",9080
"PLM1B",2016-10-31,"NF",418444.020594491
"PLM1B",2017-02-28,"MF",29200
"PLM1B",2017-02-28,"NF",241655.733832337
"PLM1B",2017-04-30,"MF",80521.3066326336
"PLM1B",2017-04-30,"NF",369304.601303753
"PLM1B",2017-05-31,"MF",21880
"PLM1B",2017-05-31,"NF",553161.745648935
"PLM1B",2017-07-31,"MF",1920
"PLM1B",2017-07-31,"NF",242973.60728451
"PLM1B",2017-10-31,"MF",9020
"PLM1B",2017-10-31,"NF",267436
"PLM1B",2017-11-30,"MF",5360
"PLM1B",2017-11-30,"NF",157550.000013345
"PLM1C",2015-08-31,"MF",2560
"PLM1C",2015-08-31,"NF",185039.076204596
"PLM1C",2015-10-31,"MF",3200
"PLM1C",2015-10-31,"NF",216977.47100334
"PLM1C",2015-12-31,"MF",6240
"PLM1C",2015-12-31,"NF",308348.138364425
"PLM1C",2016-02-29,"MF",5160
"PLM1C",2016-02-29,"NF",273525
"PLM1C",2016-04-30,"MF",33840
"PLM1C",2016-04-30,"NF",395172.476258397
"PLM1C",2016-05-31,"MF",9720
"PLM1C",2016-05-31,"NF",260720.38283723
"PLM1C",2016-10-31,"MF",2280
"PLM1C",2016-10-31,"NF",287279.81494952
"PLM1C",2017-02-28,"MF",41560
"PLM1C",2017-02-28,"NF",208327.706793276
"PLM1C",2017-04-30,"MF",53467.4288690363
"PLM1C",2017-04-30,"NF",224892.953968194
"PLM1C",2017-05-31,"MF",11560
"PLM1C",2017-05-31,"NF",211550.69545062
"PLM1C",2017-07-31,"MF",5360
"PLM1C",2017-07-31,"NF",279436.5191184
"PLM1C",2017-10-31,"MF",5200
"PLM1C",2017-10-31,"NF",244694
"PLM1C",2017-11-30,"MF",3040
"PLM1C",2017-11-30,"NF",235445.000020017
"R14001_B2_10KM",2015-07-31,"MF",140013
"R14001_B2_10KM",2015-07-31,"NF",7342
"R14001_B2_10KM",2015-09-30,"MF",273473
"R14001_B2_10KM",2015-09-30,"NF",7012
"R14001_B2_10KM",2015-11-30,"MF",118043
"R14001_B2_10KM",2015-11-30,"NF",28607
"R14001_B2_10KM",2016-02-29,"MF",724104
"R14001_B2_10KM",2016-02-29,"NF",391012
"R14001_B2_10KM",2016-03-31,"MF",444969
"R14001_B2_10KM",2016-03-31,"NF",27411
"R14001_B2_10KM",2016-06-30,"MF",119710
"R14001_B2_10KM",2016-06-30,"NF",30785
"R14001_B2_10KM",2016-07-31,"MF",128962
"R14001_B2_10KM",2016-07-31,"NF",4221
"R14001_B2_10KM",2016-09-30,"MF",369347
"R14001_B2_10KM",2016-09-30,"NF",6991
"R14001_B2_10KM",2016-11-30,"MF",18723
"R14001_B2_10KM",2016-11-30,"NF",23222
"R14001_B2_10KM",2017-01-31,"MF",111715
"R14001_B2_10KM",2017-01-31,"NF",820885
"R14001_B2_10KM",2017-03-31,"MF",46330
"R14001_B2_10KM",2017-03-31,"NF",23095
"R14001_B2_10KM",2017-05-31,"MF",4920
"R14001_B2_10KM",2017-05-31,"NF",56335
"R14001_B2_10KM",2017-07-31,"MF",798
"R14001_B2_10KM",2017-07-31,"NF",562
"R14001_B2_10KM",2017-09-30,"MF",5000
"R14001_B2_10KM",2017-09-30,"NF",15285
"R14001_B2_10KM",2017-11-30,"MF",1160
"R14001_B2_10KM",2017-11-30,"NF",36895
"R14001_B2_20KM",2015-07-31,"MF",158191
"R14001_B2_20KM",2015-07-31,"NF",5289
"R14001_B2_20KM",2015-09-30,"MF",151256
"R14001_B2_20KM",2015-09-30,"NF",9044
"R14001_B2_20KM",2015-11-30,"MF",175259
"R14001_B2_20KM",2015-11-30,"NF",19781
"R14001_B2_20KM",2016-02-29,"MF",686451
"R14001_B2_20KM",2016-02-29,"NF",799421
"R14001_B2_20KM",2016-03-31,"MF",632901
"R14001_B2_20KM",2016-03-31,"NF",59023
"R14001_B2_20KM",2016-06-30,"MF",175259
"R14001_B2_20KM",2016-06-30,"NF",14221
"R14001_B2_20KM",2016-07-31,"MF",129900
"R14001_B2_20KM",2016-07-31,"NF",28990
"R14001_B2_20KM",2016-09-30,"MF",166671
"R14001_B2_20KM",2016-09-30,"NF",2479
"R14001_B2_20KM",2016-11-30,"MF",9118
"R14001_B2_20KM",2016-11-30,"NF",1522
"R14001_B2_20KM",2017-01-31,"MF",11540
"R14001_B2_20KM",2017-01-31,"NF",13348
"R14001_B2_20KM",2017-03-31,"MF",17860
"R14001_B2_20KM",2017-03-31,"NF",34096
"R14001_B2_20KM",2017-05-31,"MF",3348
"R14001_B2_20KM",2017-05-31,"NF",2650
"R14001_B2_20KM",2017-07-31,"MF",800
"R14001_B2_20KM",2017-07-31,"NF",61192
"R14001_B2_20KM",2017-09-30,"MF",4416
"R14001_B2_20KM",2017-09-30,"NF",9976
"R14001_B2_20KM",2017-11-30,"MF",780
"R14001_B2_20KM",2017-11-30,"NF",44688
"SMM1B",2015-07-31,"MF",1560
"SMM1B",2015-07-31,"NF",252127.544761832
"SMM1B",2015-09-30,"MF",2360
"SMM1B",2015-09-30,"NF",169923.266581584
"SMM1B",2015-12-31,"MF",6560
"SMM1B",2015-12-31,"NF",254324.899872376
"SMM1B",2016-02-29,"MF",5080
"SMM1B",2016-02-29,"NF",175150
"SMM1B",2016-04-30,"MF",2760
"SMM1B",2016-04-30,"NF",209748.050561164
"SMM1B",2016-06-30,"MF",20480
"SMM1B",2016-06-30,"NF",292801.036153547
"SMM1B",2017-02-28,"MF",13200
"SMM1B",2017-02-28,"NF",407076
"SMM1B",2017-04-30,"MF",27320
"SMM1B",2017-04-30,"NF",176252.300651877
"SMM1B",2017-05-31,"MF",13400
"SMM1B",2017-05-31,"NF",228453.280626352
"SMM1B",2017-07-31,"MF",8000
"SMM1B",2017-07-31,"NF",288125.553188693
"SMM1B",2017-10-31,"MF",4880
"SMM1B",2017-10-31,"NF",296347
"SMM1B",2017-12-31,"MF",9840
"SMM1B",2017-12-31,"NF",465680.952420351
"SMM1C",2015-07-31,"MF",2440
"SMM1C",2015-07-31,"NF",318081.689469863
"SMM1C",2015-09-30,"MF",1800
"SMM1C",2015-09-30,"NF",154522.939923426
"SMM1C",2015-12-31,"MF",34560
"SMM1C",2015-12-31,"NF",556601.745648935
"SMM1C",2016-02-29,"MF",3880
"SMM1C",2016-02-29,"NF",277095
"SMM1C",2016-04-30,"MF",2520
"SMM1C",2016-04-30,"NF",153460.29503397
"SMM1C",2016-06-30,"MF",17720
"SMM1C",2016-06-30,"NF",346851.050198315
"SMM1C",2017-02-28,"MF",11000
"SMM1C",2017-02-28,"NF",234356
"SMM1C",2017-04-30,"MF",42920
"SMM1C",2017-04-30,"NF",233880.056179071
"SMM1C",2017-05-31,"MF",14960
"SMM1C",2017-05-31,"NF",164096.491028865
"SMM1C",2017-07-31,"MF",5080
"SMM1C",2017-07-31,"NF",283921.485048108
"SMM1C",2017-10-31,"MF",3160
"SMM1C",2017-10-31,"NF",262014
"SMM1C",2017-12-31,"MF",5400
"SMM1C",2017-12-31,"NF",263356.666688908
"SMR_CCE_WA3",2015-07-31,"MF",2143
"SMR_CCE_WA3",2015-07-31,"NF",3271
"SMR_CCE_WA3",2015-09-30,"MF",1522
"SMR_CCE_WA3",2015-09-30,"NF",2703
"SMR_CCE_WA3",2015-11-30,"MF",2726
"SMR_CCE_WA3",2015-11-30,"NF",1477
"SMR_CCE_WA3",2016-03-31,"MF",12223
"SMR_CCE_WA3",2016-03-31,"NF",1890
"SMR_CCE_WA3",2016-06-30,"MF",2860
"SMR_CCE_WA3",2016-06-30,"NF",14747
"SMR_CCE_WA3",2016-07-31,"MF",7794
"SMR_CCE_WA3",2016-07-31,"NF",5776
"SMR_CCE_WA3",2016-09-30,"MF",4183
"SMR_CCE_WA3",2016-09-30,"NF",33480
"SMR_CCE_WA3",2016-11-30,"MF",3751
"SMR_CCE_WA3",2016-11-30,"NF",48999
"SMR_CCE_WA3",2017-05-31,"MF",4200
"SMR_CCE_WA3",2017-05-31,"NF",144818
"SMR_CCE_WA3",2017-07-31,"MF",4463
"SMR_CCE_WA3",2017-07-31,"NF",144411
"SMR_CCE_WA3",2017-09-30,"MF",2537
"SMR_CCE_WA3",2017-09-30,"NF",42916
"SMR_CCE_WA3",2017-12-31,"MF",13931
"SMR_CCE_WA3",2017-12-31,"NF",69497
"SMR_CCE_WA5",2015-07-31,"MF",3030
"SMR_CCE_WA5",2015-07-31,"NF",6100
"SMR_CCE_WA5",2015-09-30,"MF",820
"SMR_CCE_WA5",2015-09-30,"NF",2279
"SMR_CCE_WA5",2015-11-30,"MF",2621
"SMR_CCE_WA5",2015-11-30,"NF",1915
"SMR_CCE_WA5",2016-03-31,"MF",8911
"SMR_CCE_WA5",2016-03-31,"NF",280
"SMR_CCE_WA5",2016-06-30,"MF",2516
"SMR_CCE_WA5",2016-06-30,"NF",15865
"SMR_CCE_WA5",2016-07-31,"MF",28000
"SMR_CCE_WA5",2016-07-31,"NF",70921
"SMR_CCE_WA5",2016-09-30,"MF",1691
"SMR_CCE_WA5",2016-09-30,"NF",57283
"SMR_CCE_WA5",2016-11-30,"MF",4164
"SMR_CCE_WA5",2016-11-30,"NF",92365
"SMR_CCE_WA5",2017-05-31,"MF",3973
"SMR_CCE_WA5",2017-05-31,"NF",154478
"SMR_CCE_WA5",2017-07-31,"MF",3993
"SMR_CCE_WA5",2017-07-31,"NF",91721
"SMR_CCE_WA5",2017-09-30,"MF",3030
"SMR_CCE_WA5",2017-09-30,"NF",49974
"SMR_CCE_WA5",2017-12-31,"MF",3893
"SMR_CCE_WA5",2017-12-31,"NF",41470
"SMR_CFO_WA3",2015-07-31,"MF",1337
"SMR_CFO_WA3",2015-07-31,"NF",1419
"SMR_CFO_WA3",2015-09-30,"MF",6578
"SMR_CFO_WA3",2015-09-30,"NF",4461
"SMR_CFO_WA3",2015-11-30,"MF",5909
"SMR_CFO_WA3",2015-11-30,"NF",894
"SMR_CFO_WA3",2016-03-31,"MF",13461
"SMR_CFO_WA3",2016-03-31,"NF",1871
"SMR_CFO_WA3",2016-06-30,"MF",2781
"SMR_CFO_WA3",2016-06-30,"NF",2741
"SMR_CFO_WA3",2016-07-31,"MF",16514
"SMR_CFO_WA3",2016-07-31,"NF",24190
"SMR_CFO_WA3",2016-09-30,"MF",3004
"SMR_CFO_WA3",2016-09-30,"NF",127091
"SMR_CFO_WA3",2016-12-31,"MF",14409
"SMR_CFO_WA3",2016-12-31,"NF",89098
"SMR_CFO_WA3",2017-06-30,"MF",2396
"SMR_CFO_WA3",2017-06-30,"NF",68788
"SMR_CFO_WA3",2017-07-31,"MF",1999
"SMR_CFO_WA3",2017-07-31,"NF",108461
"SMR_CFO_WA3",2017-09-30,"MF",3606
"SMR_CFO_WA3",2017-09-30,"NF",62410
"SMR_CFO_WA3",2017-11-30,"MF",6711
"SMR_CFO_WA3",2017-11-30,"NF",101017
"SMR_CFO_WA5",2015-07-31,"MF",2487
"SMR_CFO_WA5",2015-07-31,"NF",29803
"SMR_CFO_WA5",2015-09-30,"MF",10792
"SMR_CFO_WA5",2015-09-30,"NF",5535
"SMR_CFO_WA5",2015-11-30,"MF",3458
"SMR_CFO_WA5",2015-11-30,"NF",1479
"SMR_CFO_WA5",2016-03-31,"MF",17284
"SMR_CFO_WA5",2016-03-31,"NF",1000
"SMR_CFO_WA5",2016-06-30,"MF",2326
"SMR_CFO_WA5",2016-06-30,"NF",4655
"SMR_CFO_WA5",2016-07-31,"MF",3439
"SMR_CFO_WA5",2016-07-31,"NF",19726
"SMR_CFO_WA5",2016-09-30,"MF",3723
"SMR_CFO_WA5",2016-09-30,"NF",60893
"SMR_CFO_WA5",2016-12-31,"MF",23352
"SMR_CFO_WA5",2016-12-31,"NF",109577
"SMR_CFO_WA5",2017-06-30,"MF",1520
"SMR_CFO_WA5",2017-06-30,"NF",53857
"SMR_CFO_WA5",2017-07-31,"MF",1819
"SMR_CFO_WA5",2017-07-31,"NF",70145
"SMR_CFO_WA5",2017-09-30,"MF",3205
"SMR_CFO_WA5",2017-09-30,"NF",44399
"SMR_CFO_WA5",2017-11-30,"MF",6322
"SMR_CFO_WA5",2017-11-30,"NF",51510
"SMR_COM_WA3",2015-07-31,"MF",968
"SMR_COM_WA3",2015-07-31,"NF",1915
"SMR_COM_WA3",2015-09-30,"MF",2180
"SMR_COM_WA3",2015-09-30,"NF",3778
"SMR_COM_WA3",2015-12-31,"MF",3060
"SMR_COM_WA3",2015-12-31,"NF",2497
"SMR_COM_WA3",2016-04-30,"MF",14079
"SMR_COM_WA3",2016-04-30,"NF",253094
"SMR_COM_WA3",2016-05-31,"MF",14079
"SMR_COM_WA3",2016-05-31,"NF",253094
"SMR_COM_WA3",2016-07-31,"MF",8792
"SMR_COM_WA3",2016-07-31,"NF",58909
"SMR_COM_WA3",2016-09-30,"MF",14894
"SMR_COM_WA3",2016-09-30,"NF",180412
"SMR_COM_WA3",2016-12-31,"MF",52020
"SMR_COM_WA3",2016-12-31,"NF",109579
"SMR_COM_WA3",2017-06-30,"MF",2760
"SMR_COM_WA3",2017-06-30,"NF",79108
"SMR_COM_WA3",2017-07-31,"MF",2103
"SMR_COM_WA3",2017-07-31,"NF",48173
"SMR_COM_WA3",2017-09-30,"MF",3225
"SMR_COM_WA3",2017-09-30,"NF",31319
"SMR_COM_WA3",2017-11-30,"MF",11554
"SMR_COM_WA3",2017-11-30,"NF",78284
"SMR_COM_WA5",2015-07-31,"MF",2223
"SMR_COM_WA5",2015-07-31,"NF",2737
"SMR_COM_WA5",2015-09-30,"MF",1270
"SMR_COM_WA5",2015-09-30,"NF",1728
"SMR_COM_WA5",2015-12-31,"MF",2020
"SMR_COM_WA5",2015-12-31,"NF",1420
"SMR_COM_WA5",2016-04-30,"MF",8274
"SMR_COM_WA5",2016-04-30,"NF",464365
"SMR_COM_WA5",2016-05-31,"MF",5100
"SMR_COM_WA5",2016-05-31,"NF",18343
"SMR_COM_WA5",2016-07-31,"MF",3402
"SMR_COM_WA5",2016-07-31,"NF",182309
"SMR_COM_WA5",2016-09-30,"MF",77433
"SMR_COM_WA5",2016-09-30,"NF",323206
"SMR_COM_WA5",2016-12-31,"MF",31612
"SMR_COM_WA5",2016-12-31,"NF",234199
"SMR_COM_WA5",2017-06-30,"MF",3947
"SMR_COM_WA5",2017-06-30,"NF",164706
"SMR_COM_WA5",2017-07-31,"MF",3144
"SMR_COM_WA5",2017-07-31,"NF",49329
"SMR_COM_WA5",2017-09-30,"MF",5368
"SMR_COM_WA5",2017-09-30,"NF",47101
"SMR_COM_WA5",2017-11-30,"MF",7595
"SMR_COM_WA5",2017-11-30,"NF",73179
"SMR_CPI_WA3",2015-07-31,"MF",1768
"SMR_CPI_WA3",2015-07-31,"NF",3866
"SMR_CPI_WA3",2015-10-31,"MF",620
"SMR_CPI_WA3",2015-10-31,"NF",2878
"SMR_CPI_WA3",2015-11-30,"MF",49224
"SMR_CPI_WA3",2015-11-30,"NF",267680
"SMR_CPI_WA3",2016-03-31,"MF",9400
"SMR_CPI_WA3",2016-03-31,"NF",832
"SMR_CPI_WA3",2016-05-31,"MF",110026
"SMR_CPI_WA3",2016-05-31,"NF",2160819
"SMR_CPI_WA3",2016-07-31,"MF",4539
"SMR_CPI_WA3",2016-07-31,"NF",19808
"SMR_CPI_WA3",2016-09-30,"MF",4596
"SMR_CPI_WA3",2016-09-30,"NF",21381
"SMR_CPI_WA3",2016-11-30,"MF",19501
"SMR_CPI_WA3",2016-11-30,"NF",378710
"SMR_CPI_WA3",2017-05-31,"MF",2369
"SMR_CPI_WA3",2017-05-31,"NF",90583
"SMR_CPI_WA3",2017-07-31,"MF",3210
"SMR_CPI_WA3",2017-07-31,"NF",47567
"SMR_CPI_WA3",2017-09-30,"MF",57560
"SMR_CPI_WA3",2017-09-30,"NF",42354
"SMR_CPI_WA3",2017-11-30,"MF",2146
"SMR_CPI_WA3",2017-11-30,"NF",93500
"SMR_CPI_WA5",2015-07-31,"MF",1706
"SMR_CPI_WA5",2015-07-31,"NF",3077
"SMR_CPI_WA5",2015-09-30,"MF",1437
"SMR_CPI_WA5",2015-10-31,"MF",1008
"SMR_CPI_WA5",2015-10-31,"NF",2098
"SMR_CPI_WA5",2015-11-30,"MF",2553
"SMR_CPI_WA5",2015-11-30,"NF",3005
"SMR_CPI_WA5",2016-03-31,"MF",6780
"SMR_CPI_WA5",2016-03-31,"NF",1310
"SMR_CPI_WA5",2016-05-31,"MF",1866
"SMR_CPI_WA5",2016-05-31,"NF",4786
"SMR_CPI_WA5",2016-07-31,"MF",4257
"SMR_CPI_WA5",2016-07-31,"NF",7290
"SMR_CPI_WA5",2016-09-30,"MF",2184
"SMR_CPI_WA5",2016-09-30,"NF",24408
"SMR_CPI_WA5",2016-11-30,"MF",4258
"SMR_CPI_WA5",2016-11-30,"NF",16138
"SMR_CPI_WA5",2017-05-31,"MF",2888
"SMR_CPI_WA5",2017-05-31,"NF",494204
"SMR_CPI_WA5",2017-07-31,"MF",11896
"SMR_CPI_WA5",2017-07-31,"NF",73198
"SMR_CPI_WA5",2017-09-30,"MF",3497
"SMR_CPI_WA5",2017-09-30,"NF",60238
"SMR_CPI_WA5",2017-11-30,"MF",2145
"SMR_CPI_WA5",2017-11-30,"NF",84067
"VAD060",2015-08-31,"MF",2520
"VAD060",2015-08-31,"NF",2040
"VAD060",2015-10-31,"MF",260
"VAD060",2015-10-31,"NF",1220
"VAD060",2015-11-30,"MF",580
"VAD060",2015-11-30,"NF",1460
"VAD060",2016-01-31,"MF",560
"VAD060",2016-01-31,"NF",360
"VAD060",2016-04-30,"MF",3320
"VAD060",2016-04-30,"NF",920
"VAD060",2016-05-31,"MF",300
"VAD060",2016-05-31,"NF",620
"VAD060",2016-07-31,"MF",500
"VAD060",2016-07-31,"NF",860
"VAD060",2016-09-30,"MF",360
"VAD060",2016-09-30,"NF",960
"VAD060",2016-12-31,"MF",5900
"VAD060",2016-12-31,"NF",2600
"VAD060",2017-02-28,"MF",1320
"VAD060",2017-02-28,"NF",2160
"VAD060",2017-04-30,"MF",2000
"VAD060",2017-04-30,"NF",0
"VAD060",2017-05-31,"MF",360
"VAD060",2017-05-31,"NF",4020
"VAD060",2017-07-31,"MF",280
"VAD060",2017-07-31,"NF",660
"VAD060",2017-09-30,"MF",2380
"VAD060",2017-09-30,"NF",1120
"VAD060",2017-11-30,"MF",140
"VAD060",2017-11-30,"NF",120
"VAD120",2015-08-31,"MF",1080
"VAD120",2015-08-31,"NF",2040
"VAD120",2015-10-31,"MF",160
"VAD120",2015-10-31,"NF",340
"VAD120",2015-11-30,"MF",600
"VAD120",2015-11-30,"NF",740
"VAD120",2016-01-31,"MF",800
"VAD120",2016-01-31,"NF",100
"VAD120",2016-04-30,"MF",1760
"VAD120",2016-04-30,"NF",640
"VAD120",2016-05-31,"MF",220
"VAD120",2016-05-31,"NF",420
"VAD120",2016-07-31,"MF",720
"VAD120",2016-07-31,"NF",2240
"VAD120",2016-09-30,"MF",80
"VAD120",2016-09-30,"NF",320
"VAD120",2016-12-31,"MF",6080
"VAD120",2016-12-31,"NF",2320
"VAD120",2017-02-28,"MF",2540
"VAD120",2017-02-28,"NF",5360
"VAD120",2017-04-30,"MF",0
"VAD120",2017-04-30,"NF",2957453
"VAD120",2017-05-31,"MF",340
"VAD120",2017-05-31,"NF",980
"VAD120",2017-07-31,"MF",400
"VAD120",2017-07-31,"NF",1020
"VAD120",2017-09-30,"MF",380
"VAD120",2017-09-30,"NF",400
"VAD120",2017-11-30,"MF",240
"VAD120",2017-11-30,"NF",440
"VOL060",2015-08-31,"MF",700
"VOL060",2015-08-31,"NF",2640
"VOL060",2015-10-31,"MF",420
"VOL060",2015-10-31,"NF",700
"VOL060",2015-11-30,"MF",380
"VOL060",2015-11-30,"NF",180
"VOL060",2016-01-31,"MF",1900
"VOL060",2016-01-31,"NF",300
"VOL060",2016-03-31,"MF",26160
"VOL060",2016-03-31,"NF",5440
"VOL060",2016-05-31,"MF",80
"VOL060",2016-05-31,"NF",1000
"VOL060",2016-07-31,"MF",3520
"VOL060",2016-07-31,"NF",800
"VOL060",2016-09-30,"MF",200
"VOL060",2016-09-30,"NF",740
